G2
0.04898898941354199
0.12596139726099026
0.049689525514940346
0.08767367188590239
0.0035923738005604203
0.008441303792440532
-0.08347590571435508
0.009417814889085229
0.09293651271679512
0.0450315666312614
0.07681685614545158
0.06477103835677912
0.07102799622882476
0.001151602610709044
-0.01643011391983956
-0.05974249457393527
-0.014708230034679338
-0.02966160102559077
-0.07685128288039271
0.022476529119631446
-0.033470790578850336
-0.015161330015019202
-0.03370364300343665
0.005210066565236657
-0.05363442708306358
0.07507713381095758
0.06178109439006056
-0.035545165307170876
-0.005277158367090385
0.08133907758975116
0.10877446281273359
0.03751591581842749
0.028408775568407915
0.03704924240269797
0.019080537827823218
-0.023253372530185477
-0.005154262014461312
0.043086957607734906
-0.0019960521188185864
0.07892395834005232
0.036767486851902884
0.09431699719026207
0.07275694402392736
